Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
330,HI3G ACCESS AB,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Sweden,2002,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Northern Europe,Europe
331,IntesaBci Sistemi,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Italy,2002,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Southern Europe,Europe
332,Netsiel S.P.A.,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Italy,2002,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe
333,Starbucks,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2001,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,North America,Americas
334,Telecom Italia,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Italy,2001,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe
335,America On Line (AOL),Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,WWW,Myrinet,HyperPlex,North America,Americas
336,America On Line (AOL),Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,WWW,Myrinet,HyperPlex,North America,Americas
337,Belgacom,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Belgium,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe
338,Belgacom,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Belgium,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe
339,Bell Canada,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Canada,2001,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
340,Citibank,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,North America,Americas
341,France Telecom,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,France,2001,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe
342,France Telecom,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,France,2001,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe
343,Omnitel Vodafone,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Italy,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe
344,Sprint PCS,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
345,Sprint PCS,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
346,Sprint PCS,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
347,Transco PLC,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United Kingdom,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,Northern Europe,Europe
348,Transco PLC,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United Kingdom,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,Northern Europe,Europe
349,Transco PLC,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United Kingdom,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,Northern Europe,Europe
350,Transco PLC,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United Kingdom,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,Northern Europe,Europe
351,Transco PLC,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United Kingdom,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,Northern Europe,Europe
352,Verizon,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,191.7,288,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
353,US Army Research Laboratory (ARL),IBM,pSeries 690 Turbo 1.3GHz,United States,2002,64,191.4,332.8,148000,11000,Power,POWER4,1300,IBM pSeries,AIX,MPP,Research,Not Specified,SP Switch,Colony,North America,Americas
354,PIK,IBM,SP Power3 375 MHz 4/16 way,Germany,2000,200,190.2,300,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,Western Europe,Europe
355,American Airlines,Hewlett-Packard,V2500/HyperPlex,United States,1999,320,189.3,563.2,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas
356,Government,IBM,Netfinity Cluster PIII 1 GHz - Eth,Canada,2002,668,188,668,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000,IBM Cluster,Linux,Cluster,Classified,Not Specified,Ethernet,Ethernet,North America,Americas
357,Universitaet Aachen/RWTH,Sun Microsystems,Fire 6800,Germany,2002,192,186.5,345.6,0,0,Sparc,UltraSPARC III,900,Sun Fire,N/A,SMP,Academic,Not Specified,N/A,N/A,Western Europe,Europe
358,Universitaet Aachen/RWTH,Sun Microsystems,Fire 6800,Germany,2002,192,186.5,345.6,0,0,Sparc,UltraSPARC III,900,Sun Fire,N/A,SMP,Academic,Not Specified,N/A,N/A,Western Europe,Europe
359,Verisign,IBM,Netfinity Cluster PIII 1.2 GHz - Eth,United States,2002,550,186,660,0,0,Intel IA-32,Intel IA-32 Pentium 3,1200.5,IBM Cluster,Linux,Cluster,Industry,Database,Ethernet,Ethernet,North America,Americas
360,SHARCNET - University of Western Ontario,Hewlett-Packard,Greatwhite ES40 833 MHz Quadrics,Canada,2001,144,185.3,239.9,128000,0,Alpha,Alpha EV68,833.3,NOW - Alpha,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
361,POSDATA,Self-made,Netfinity Cluster PIII 1 GHz - Myrinet,"Korea, South",2001,320,184.4,320,120000,15000,Intel IA-32,Intel IA-32 Pentium 3,1000,IBM Cluster,Linux,Cluster,Industry,Information Processing Service,Myrinet,Myrinet,Eastern Asia,Asia
362,PGS,IBM,Netfinity Cluster PIII 1.26 GHz - Eth,United States,2002,512,183,645.1,0,0,Intel IA-32,Intel IA-32 Pentium 3,1259.4,IBM Cluster,Linux,Cluster,Industry,Geophysics,Ethernet,Ethernet,North America,Americas
363,PGS,IBM,Netfinity Cluster PIII 1.26 GHz - Eth,Egypt,2002,512,183,645.1,0,0,Intel IA-32,Intel IA-32 Pentium 3,1259.4,IBM Cluster,Linux,Cluster,Industry,Geophysics,Ethernet,Ethernet,Northern Africa,Africa
364,Commerzbank,IBM,pSeries 690 1.1GHz GigEth,Germany,2002,88,183,387.2,0,0,Power,POWER4,1100,IBM pSeries,AIX,MPP,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
365,NEC Fuchu Plant,NEC,SX-5/24M2,Japan,2001,24,183,192,0,0,NEC,NEC,250,NEC Vector,Super-UX,Constellations,Vendor,Benchmarking,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
366,Brookhaven National Laboratory,IBM,Netfinity Cluster PIII 1 GHz - Eth,United States,2002,632,182.4,632,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000,IBM Cluster,Linux,Cluster,Research,Not Specified,Ethernet,Ethernet,North America,Americas
367,Syrrx,IBM,Netfinity Cluster PIII 1 GHz - Eth,United States,2002,500,182.4,500,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000,IBM Cluster,Linux,Cluster,Industry,Life Science,Ethernet,Ethernet,North America,Americas
368,Amgen Inc.,IBM,Netfinity Cluster PIII 1 GHz - Eth,United States,2002,432,182.4,432,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000,IBM Cluster,Linux,Cluster,Industry,Pharmaceutics,Ethernet,Ethernet,North America,Americas
369,DKFZ,Hewlett-Packard,SuperDome 750/500 MHz/HyperPlex,Germany,2001,96,181.2,262.6,0,0,PA-RISC,PA-RISC HP,684.9,HP Superdome,HP Unix (HP-UX),Constellations,Research,Not Specified,Myrinet,HyperPlex,Western Europe,Europe
370,Air Force Weather Agency,IBM,SP PC604e 332 MHz,United States,1999,440,181,292.1,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Research,Weather and Climate Research,SP Switch,SP Switch,North America,Americas
371,Pacific Northwest National Laboratory,IBM,SP P2SC 120/135 MHz,United States,1998,512,180.906,248.32,62000,0,Power,Power,120,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
372,CNRS/IDRIS,IBM,SP Power3 375 MHz,France,2001,176,179,264,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
373,Commissariat a l'Energie Atomique (CEA),Hewlett-Packard,"AlphaServer SC40, 833 MHz",France,2000,160,178,266.5,71000,20000,Alpha,Alpha EV68,833.3,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,Western Europe,Europe
374,Virginia Tech,IBM,Netfinity Cluster PIII 1 GHz - Eth,United States,2002,408,177,408,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000,IBM Cluster,Linux,Cluster,Academic,Not Specified,Ethernet,Ethernet,North America,Americas
375,Bank of America,IBM,SP Power3 375 MHz,United States,2001,174,177,261,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
376,Cambridge University,IBM,SP Power3 375 MHz,United Kingdom,2001,168,171,252,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
377,DeTeCSM,IBM,SP Power3 375 MHz,Germany,2001,168,171,252,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Western Europe,Europe
378,Florida State University,IBM,SP Power3 375 MHz,United States,2000,168,171,252,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
379,National Center for High Performance Computing,IBM,SP Power3 375 MHz,Taiwan,2000,168,171,252,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
380,WesternGeco,IBM,Netfinity Cluster PIII 933 MHz - Eth,United States,2002,512,170,477.6,0,0,Intel IA-32,Intel IA-32 Pentium 3,933,IBM Cluster,Linux,Cluster,Industry,Geophysics,Ethernet,Ethernet,North America,Americas
381,Compagnie Generale de Geophysique (CGG),Dell,PowerEdge Cluster PIII 1 GHz - Fast Eth,United States,2001,512,169.4,512,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000,Dell PowerEdge Cluster,Linux,Cluster,Industry,Geophysics,Fast Ethernet,Fast Ethernet,North America,Americas
382,"Network Computing Services, Inc.",Cray Inc.,T3E900,United States,1997,268,169,241.2,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Industry,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
383,University of Alaska - ARSC,Cray Inc.,T3E900,United States,1999,268,169,241.2,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
384,Metro MGI Informatik,IBM,SP S80s 450 MHz,Germany,2000,510,167.8,459,113000,31000,Power,Power RS64 III,450,IBM S80s,AIX,MPP,Industry,Not Specified,N/A,N/A,Western Europe,Europe
385,Bank,IBM,pSeries 690 1.1GHz GigEth,United Kingdom,2002,80,167,352,0,0,Power,POWER4,1100,IBM pSeries,AIX,MPP,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
386,McKesson,IBM,pSeries 690 1.1GHz GigEth,United States,2002,80,167,352,0,0,Power,POWER4,1100,IBM pSeries,AIX,MPP,Industry,Pharmaceutics,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
387,ABN AMRO,IBM,SP Power3 375 MHz,Netherlands,2001,164,167,246,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Western Europe,Europe
388,DaimlerChrysler,IBM,SP Power3 375 MHz,Germany,2001,164,167,246,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Automotive,SP Switch,SP Switch,Western Europe,Europe
389,Inpharmatica,IBM,Netfinity Cluster PIII 1.13 GHz - Eth,United States,2002,381,165,430.5,0,0,Intel IA-32,Intel IA-32 Pentium 3,1129.9,IBM Cluster,Linux,Cluster,Industry,Not Specified,Ethernet,Ethernet,North America,Americas
390,Pharmaceutical Company,IBM,SP Power3 375 MHz,Germany,2001,162,165,243,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Pharmaceutics,SP Switch,SP Switch,Western Europe,Europe
391,Air Force Weather Agency,IBM,SP Power3 375 MHz,United States,2000,160,164,240,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Research,Weather and Climate Research,SP Switch,SP Switch,North America,Americas
392,Automotive Manufacturer (C),IBM,SP Power3 375 MHz,United States,2001,160,164,240,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Automotive,SP Switch,SP Switch,North America,Americas
393,Kroger,IBM,SP Power3 375 MHz,United States,2002,160,164,240,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas
394,Philip Morris,IBM,SP Power3 375 MHz,United States,2000,160,164,240,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
395,Government,SGI,ORIGIN 3000 400 MHz,United States,2001,256,163.5,204.8,163200,81920,MIPS,MIPS R12000,400,SGI Origin,Linux,MPP,Classified,Not Specified,Crossbar,Hypercube,North America,Americas
396,SGI,SGI,ORIGIN 3000 400 MHz,United States,2001,256,163.5,204.8,163200,81920,MIPS,MIPS R12000,400,SGI Origin,Linux,MPP,Vendor,Not Specified,Crossbar,Hypercube,North America,Americas
397,The Scripps Research Institute,SGI,ORIGIN 3000 400 MHz,United States,2001,256,163.5,204.8,163200,81920,MIPS,MIPS R12000,400,SGI Origin,Linux,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
398,Bank Administration Institute (BAI),IBM,SP PC604e 332 MHz,United States,2000,396,163,262.8,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
399,BCDI,IBM,SP PC604e 332 MHz,United States,2000,392,162,260.2,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
400,Metallurgical Industry Co.,IBM,SP PC604e 332 MHz,United States,2000,392,162,260.2,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
401,P&O NedLloyd,IBM,SP Power3 375 MHz,United Kingdom,2001,158,162,237,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Transportation,SP Switch,SP Switch,Northern Europe,Europe
402,Bank of Nigeria,IBM,pSeries 690 Turbo 1.3GHz GigEth,Nigeria,2002,64,161.9,332.8,80000,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,Western Africa,Africa
403,Deutsche Bank,IBM,pSeries 690 Turbo 1.3GHz GigEth,Germany,2002,64,161.9,332.8,80000,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
404,Lawrence Livermore National Laboratory,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2002,64,161.9,332.8,80000,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Research,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
405,Lufthansa,IBM,pSeries 690 Turbo 1.3GHz GigEth,Germany,2002,64,161.9,332.8,80000,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Industry,Transportation,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
406,NASA/Ames Research Center/NAS,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2002,64,161.9,332.8,80000,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Research,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
407,SARA/IC3A (Stichting Academisch Rekencentrum),IBM,pSeries 690 Turbo 1.3GHz GigEth,Netherlands,2002,64,161.9,332.8,80000,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
408,Texas Advanced Computing Center/Univ. of Texas,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2002,64,161.9,332.8,80000,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
409,Instituto Mexicano del Petroleo,Self-made,LUFAC Intel Cluster 1.13 GHz,Mexico,2002,252,160.9,284.7,120000,0,Intel IA-32,Intel IA-32 Pentium 3,1129.9,NOW - Intel Pentium,Linux,Cluster,Industry,Geophysics,Fast Ethernet,Fast Ethernet,Central America,Americas
410,Valencia Community College,Dell,Dell P4 Cluster 1.7 GHz - Ethernet,United States,2002,145,160.6,493,0,0,Intel IA-32,Intel IA-32 Pentium 4,1700,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Ethernet,Ethernet,North America,Americas
411,Honda Research and Development Company,Self-made,Pentium 4 Cluster 2.0/1.7 GHz - Giganet,Japan,2002,98,160.4,388,75500,24000,Intel IA-32,Intel IA-32 Pentium 4,1980,NOW - Intel Pentium,Linux,Cluster,Industry,Automotive,Giganet,Giganet,Eastern Asia,Asia
412,Support Net Inc,IBM,SP Power3 375 MHz,United States,2000,156,160,234,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
413,Unilever,IBM,SP Power3 375 MHz,United States,2001,156,160,234,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,North America,Americas
414,CILEA,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Italy,2001,80,159.7,240,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Research,Not Specified,Myrinet,HyperPlex,Southern Europe,Europe
415,Staag Imaging,Verari Systems,RS1100 AMD 1.4 GHz - Dolphin,United States,2002,128,158.8,358.4,113000,0,AMD,AMD Athlon,1400,NOW - AMD,Linux,Cluster,Industry,Image Proc./Rendering,Myrinet,Myrinet,North America,Americas
416,Ford Motor Company,SGI,ORIGIN 3000 500 MHz,United States,2001,192,158,192,0,0,MIPS,MIPS R14000,500,SGI Origin,IRIX,MPP,Industry,Automotive,NUMAflex,NUMAflex,North America,Americas
417,Manufacturing Company,SGI,ORIGIN 3000 500 MHz,United States,2002,192,158,192,0,0,MIPS,MIPS R14000,500,SGI Origin,IRIX,MPP,Industry,Manufacturing,NUMAflex,NUMAflex,North America,Americas
418,University of Minnesota/Supercomputing Institute,SGI,ORIGIN 3000 500 MHz,United States,2001,192,158,192,0,0,MIPS,MIPS R14000,500,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,North America,Americas
419,Dassault Aviation,IBM,SP Power3 375 MHz,France,2001,152,156,228,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Aerospace,SP Switch,SP Switch,Western Europe,Europe
420,Seoul National University,IBM,SP Power3 375 MHz 16 way,"Korea, South",2000,144,156,216,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
421,"Automatic Data Processing, Inc (ADP)",IBM,pSeries 690 1.1GHz GigEth,United States,2002,72,152.4,316.8,0,0,Power,POWER4,1100,IBM pSeries,AIX,MPP,Industry,Information Processing Service,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
422,"GSIC Center, Tokyo Institute of Technology",SGI,ORIGIN 2000 400 MHz,Japan,2000,256,152.2,204.8,163200,0,MIPS,MIPS R12000,400,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
423,Institute for Molecular Science/ Okazaki Nat. Res. Institute,SGI,ORIGIN 2000 400 MHz,Japan,2000,256,152.2,204.8,163200,0,MIPS,MIPS R12000,400,SGI Origin,Linux,MPP,Research,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
424,BASF,IBM,SP PC604e 332 MHz,Germany,2000,364,151,241.6,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe
425,"Center for Computational Science, University of Tsukuba",Hitachi,SR8000-G1/12,Japan,2002,12,150.1,172.8,54000,3000,Hitachi SR8000,Hitachi SR8000,450,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
426,Tsukuba Advanced Computing Center - TACC/AIST,IBM,SP Power3 200 MHz,Japan,1999,256,149.3,204.8,100000,18500,Power,POWER3,200,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
427,Tokyo University - Computer Science,Self-made,Sun Blade 1000 750MHz Cluster,Japan,2002,196,149.2,294,70560,0,Sparc,UltraSPARC III,750.2,NOW - Sun,Solaris,Cluster,Academic,Not Specified,N/A,N/A,Eastern Asia,Asia
428,Victorian Partnership for Advanced Computing (VPAC),Hewlett-Packard,"AlphaServer SC40, 833 MHz",Australia,2001,128,149.1,213.2,70000,0,Alpha,Alpha EV68,833.3,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,Australia and New Zealand,Oceania
429,Commissariat a l'Energie Atomique (CEA),Fujitsu,VPP5000/16,France,1999,16,149,153.6,120768,4416,Fujitsu,Fujitsu,300,Fujitsu VPP,UXP/V,MPP,Research,Energy,Crossbar,Full distributed crossbar,Western Europe,Europe
430,Arnold Engineering Development Center (AEDC),Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Research,Not Specified,Myrinet,HyperPlex,North America,Americas
431,Delta Technology,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas
432,Energy Company (B),Hewlett-Packard,SuperDome/HyperPlex,Netherlands,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Energy,Myrinet,HyperPlex,Western Europe,Europe
433,Korea Meteorological Administration,Hewlett-Packard,SuperDome/HyperPlex,"Korea, South",2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Research,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia
434,NVON BV,Hewlett-Packard,SuperDome/HyperPlex,Netherlands,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Energy,Myrinet,HyperPlex,Western Europe,Europe
435,Netsiel S.P.A.,Hewlett-Packard,SuperDome/HyperPlex,Italy,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe
436,POSCO,Hewlett-Packard,SuperDome/HyperPlex,"Korea, South",2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Heavy Industry,Myrinet,HyperPlex,Eastern Asia,Asia
437,Service Company,Hewlett-Packard,SuperDome/HyperPlex,Japan,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Eastern Asia,Asia
438,Service Company,Hewlett-Packard,SuperDome/HyperPlex,Japan,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Eastern Asia,Asia
439,Talk America,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
440,UPS,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas
441,Prudential Insurance,IBM,SP Power3 375 MHz,United States,2000,144,148,216,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
